# OpenSignals Text File Format
# {"00:21:08:35:17:ED":{"sensor":["RAW","RAW"],"device name":"00:21:08:35:17:ED","column":["nSeq","I1","I2","O1","O2","A2","A6"],"sync interval":2,"time":"17:28:23","comments":"","device connection":"BTH00:21:08:35:17:ED","channels":[2,6],"date":"2024-06-17","mode":0,"digital IO":[0,0,1,1],"firmware version":0,"device":"bitalino_rev","position":0,"sampling rate":1000,"label":["A2","A6"],"resolution":[10,10],"special":[{},{}]}}
# EndOfHeader
12	0	0	0	0	470	1
13	0	0	0	0	474	1
14	0	0	0	0	478	1
15	0	0	0	0	482	1
0	0	0	0	0	488	1
1	0	0	0	0	494	1
2	0	0	0	0	499	1
3	0	0	0	0	505	1
4	0	0	0	0	514	1
5	0	0	0	0	518	1
6	0	0	0	0	524	1
7	0	0	0	0	526	1
8	0	0	0	0	527	1
9	0	0	0	0	524	1
